Gene stable ID	Gene stable ID version	Transcript stable ID	Transcript stable ID version	dN with Chicken	dS with Chicken
ENSTGUG00000023012	ENSTGUG00000023012.1	ENSTGUT00000032504	ENSTGUT00000032504.1	0.374	1.6963
ENSTGUG00000023012	ENSTGUG00000023012.1	ENSTGUT00000032504	ENSTGUT00000032504.1	0.3009	1.9244
ENSTGUG00000023012	ENSTGUG00000023012.1	ENSTGUT00000032504	ENSTGUT00000032504.1	0.3544	1.4566
ENSTGUG00000023012	ENSTGUG00000023012.1	ENSTGUT00000032504	ENSTGUT00000032504.1	0.3334	1.3423
ENSTGUG00000023012	ENSTGUG00000023012.1	ENSTGUT00000032504	ENSTGUT00000032504.1	0.3483	1.8753
ENSTGUG00000023012	ENSTGUG00000023012.1	ENSTGUT00000032504	ENSTGUT00000032504.1	0.3673	1.7596
ENSTGUG00000023012	ENSTGUG00000023012.1	ENSTGUT00000032504	ENSTGUT00000032504.1	0.316	2.1282
ENSTGUG00000023012	ENSTGUG00000023012.1	ENSTGUT00000032504	ENSTGUT00000032504.1	0.3651	2.3045
ENSTGUG00000023012	ENSTGUG00000023012.1	ENSTGUT00000032504	ENSTGUT00000032504.1	0.3362	1.9119
ENSTGUG00000023012	ENSTGUG00000023012.1	ENSTGUT00000032504	ENSTGUT00000032504.1	0.3213	1.7359
ENSTGUG00000023012	ENSTGUG00000023012.1	ENSTGUT00000032504	ENSTGUT00000032504.1	0.3781	1.9395
ENSTGUG00000023012	ENSTGUG00000023012.1	ENSTGUT00000032504	ENSTGUT00000032504.1	0.324	2.0024
ENSTGUG00000023012	ENSTGUG00000023012.1	ENSTGUT00000032504	ENSTGUT00000032504.1	0.3621	1.4369
ENSTGUG00000023012	ENSTGUG00000023012.1	ENSTGUT00000032504	ENSTGUT00000032504.1	0.3633	1.7229
ENSTGUG00000023012	ENSTGUG00000023012.1	ENSTGUT00000032504	ENSTGUT00000032504.1	0.3511	1.5083
ENSTGUG00000023012	ENSTGUG00000023012.1	ENSTGUT00000032504	ENSTGUT00000032504.1	0.3329	1.3801
ENSTGUG00000023012	ENSTGUG00000023012.1	ENSTGUT00000032504	ENSTGUT00000032504.1	0.3483	1.8753
ENSTGUG00000023012	ENSTGUG00000023012.1	ENSTGUT00000032504	ENSTGUT00000032504.1	0.367	1.5089
ENSTGUG00000023012	ENSTGUG00000023012.1	ENSTGUT00000032504	ENSTGUT00000032504.1	0.3236	4.0642
ENSTGUG00000023012	ENSTGUG00000023012.1	ENSTGUT00000032504	ENSTGUT00000032504.1	0.3247	1.7716
ENSTGUG00000008920	ENSTGUG00000008920.2	ENSTGUT00000009281	ENSTGUT00000009281.2	0.0455	0.5324
ENSTGUG00000008920	ENSTGUG00000008920.2	ENSTGUT00000042817	ENSTGUT00000042817.1	0.0455	0.5324
ENSTGUG00000003608	ENSTGUG00000003608.2	ENSTGUT00000003750	ENSTGUT00000003750.2	0.0082	0.7093
ENSTGUG00000019690	ENSTGUG00000019690.1	ENSTGUT00000043189	ENSTGUT00000043189.1		
ENSTGUG00000019690	ENSTGUG00000019690.1	ENSTGUT00000040278	ENSTGUT00000040278.1		
ENSTGUG00000019690	ENSTGUG00000019690.1	ENSTGUT00000034600	ENSTGUT00000034600.1		
ENSTGUG00000019690	ENSTGUG00000019690.1	ENSTGUT00000032198	ENSTGUT00000032198.1		
ENSTGUG00000019690	ENSTGUG00000019690.1	ENSTGUT00000033759	ENSTGUT00000033759.1		
ENSTGUG00000024813	ENSTGUG00000024813.1	ENSTGUT00000023605	ENSTGUT00000023605.1		
ENSTGUG00000021552	ENSTGUG00000021552.1	ENSTGUT00000025017	ENSTGUT00000025017.1	0.0866	0.6587
ENSTGUG00000005413	ENSTGUG00000005413.2	ENSTGUT00000005630	ENSTGUT00000005630.2	0	0
ENSTGUG00000005413	ENSTGUG00000005413.2	ENSTGUT00000022921	ENSTGUT00000022921.1	0	0
ENSTGUG00000020748	ENSTGUG00000020748.1	ENSTGUT00000023858	ENSTGUT00000023858.1		
ENSTGUG00000020748	ENSTGUG00000020748.1	ENSTGUT00000043597	ENSTGUT00000043597.1		
ENSTGUG00000020748	ENSTGUG00000020748.1	ENSTGUT00000026359	ENSTGUT00000026359.1		
ENSTGUG00000021791	ENSTGUG00000021791.1	ENSTGUT00000027655	ENSTGUT00000027655.1		
ENSTGUG00000020335	ENSTGUG00000020335.1	ENSTGUT00000025259	ENSTGUT00000025259.1	0.3333	1.6413
ENSTGUG00000020335	ENSTGUG00000020335.1	ENSTGUT00000025259	ENSTGUT00000025259.1	0.3082	1.4551
ENSTGUG00000000058	ENSTGUG00000000058.2	ENSTGUT00000000058	ENSTGUT00000000058.2	0.0501	0.6148
ENSTGUG00000017858	ENSTGUG00000017858.2	ENSTGUT00000018545	ENSTGUT00000018545.2		
ENSTGUG00000006002	ENSTGUG00000006002.2	ENSTGUT00000030784	ENSTGUT00000030784.1	0.1086	0.4816
ENSTGUG00000006002	ENSTGUG00000006002.2	ENSTGUT00000006225	ENSTGUT00000006225.2	0.1086	0.4816
ENSTGUG00000008496	ENSTGUG00000008496.2	ENSTGUT00000008868	ENSTGUT00000008868.2	0.0025	0.4022
ENSTGUG00000028391	ENSTGUG00000028391.1	ENSTGUT00000020664	ENSTGUT00000020664.1		
ENSTGUG00000002540	ENSTGUG00000002540.2	ENSTGUT00000002639	ENSTGUT00000002639.2	0.2565	0.5162
ENSTGUG00000028025	ENSTGUG00000028025.1	ENSTGUT00000021175	ENSTGUT00000021175.1		
ENSTGUG00000023110	ENSTGUG00000023110.1	ENSTGUT00000023077	ENSTGUT00000023077.1	0.4192	1.7325
ENSTGUG00000023110	ENSTGUG00000023110.1	ENSTGUT00000023077	ENSTGUT00000023077.1	0.3458	3.0001
ENSTGUG00000023110	ENSTGUG00000023110.1	ENSTGUT00000023077	ENSTGUT00000023077.1	0.331	4.1615
ENSTGUG00000023110	ENSTGUG00000023110.1	ENSTGUT00000023077	ENSTGUT00000023077.1	0.3923	1.4467
ENSTGUG00000023110	ENSTGUG00000023110.1	ENSTGUT00000023077	ENSTGUT00000023077.1	0.3544	1.4569
ENSTGUG00000023110	ENSTGUG00000023110.1	ENSTGUT00000023077	ENSTGUT00000023077.1	0.4348	1.6619
ENSTGUG00000023110	ENSTGUG00000023110.1	ENSTGUT00000023077	ENSTGUT00000023077.1	0.338	1.9331
ENSTGUG00000023110	ENSTGUG00000023110.1	ENSTGUT00000023077	ENSTGUT00000023077.1	0.3802	1.6548
ENSTGUG00000023110	ENSTGUG00000023110.1	ENSTGUT00000023077	ENSTGUT00000023077.1	0.3645	1.7066
ENSTGUG00000023110	ENSTGUG00000023110.1	ENSTGUT00000023077	ENSTGUT00000023077.1	0.3565	3.2202
ENSTGUG00000023110	ENSTGUG00000023110.1	ENSTGUT00000023077	ENSTGUT00000023077.1	0.3877	1.2736
ENSTGUG00000023110	ENSTGUG00000023110.1	ENSTGUT00000023077	ENSTGUT00000023077.1	0.38	1.6037
ENSTGUG00000023110	ENSTGUG00000023110.1	ENSTGUT00000023077	ENSTGUT00000023077.1	0.3368	1.5827
ENSTGUG00000023110	ENSTGUG00000023110.1	ENSTGUT00000023077	ENSTGUT00000023077.1	0.4344	1.7035
ENSTGUG00000023110	ENSTGUG00000023110.1	ENSTGUT00000023077	ENSTGUT00000023077.1	0.3397	2.5623
ENSTGUG00000023110	ENSTGUG00000023110.1	ENSTGUT00000023077	ENSTGUT00000023077.1	0.3497	1.68
ENSTGUG00000023110	ENSTGUG00000023110.1	ENSTGUT00000023077	ENSTGUT00000023077.1	0.3771	1.5151
ENSTGUG00000023110	ENSTGUG00000023110.1	ENSTGUT00000023077	ENSTGUT00000023077.1	0.3818	1.4249
ENSTGUG00000023110	ENSTGUG00000023110.1	ENSTGUT00000023077	ENSTGUT00000023077.1	0.2995	2.3289
ENSTGUG00000023110	ENSTGUG00000023110.1	ENSTGUT00000023077	ENSTGUT00000023077.1	0.3419	2.7546
ENSTGUG00000023110	ENSTGUG00000023110.1	ENSTGUT00000023077	ENSTGUT00000023077.1	0.4072	1.9034
ENSTGUG00000023110	ENSTGUG00000023110.1	ENSTGUT00000023077	ENSTGUT00000023077.1	0.379	1.671
ENSTGUG00000023110	ENSTGUG00000023110.1	ENSTGUT00000023077	ENSTGUT00000023077.1	0.3673	2.5088
ENSTGUG00000023110	ENSTGUG00000023110.1	ENSTGUT00000023077	ENSTGUT00000023077.1	0.3751	1.9344
ENSTGUG00000023110	ENSTGUG00000023110.1	ENSTGUT00000023077	ENSTGUT00000023077.1	0.4469	1.5581
ENSTGUG00000023110	ENSTGUG00000023110.1	ENSTGUT00000023077	ENSTGUT00000023077.1	0.4014	2.3477
ENSTGUG00000023110	ENSTGUG00000023110.1	ENSTGUT00000023077	ENSTGUT00000023077.1	0.4304	1.6309
ENSTGUG00000023110	ENSTGUG00000023110.1	ENSTGUT00000023077	ENSTGUT00000023077.1	0.3877	1.2736
ENSTGUG00000023110	ENSTGUG00000023110.1	ENSTGUT00000023077	ENSTGUT00000023077.1	0.339	1.9926
ENSTGUG00000023110	ENSTGUG00000023110.1	ENSTGUT00000023077	ENSTGUT00000023077.1	0.3321	2.3325
ENSTGUG00000023110	ENSTGUG00000023110.1	ENSTGUT00000023077	ENSTGUT00000023077.1	0.383	2.4617
ENSTGUG00000023110	ENSTGUG00000023110.1	ENSTGUT00000023077	ENSTGUT00000023077.1	0.3784	1.5121
ENSTGUG00000023110	ENSTGUG00000023110.1	ENSTGUT00000023077	ENSTGUT00000023077.1	0.4469	1.5581
ENSTGUG00000023110	ENSTGUG00000023110.1	ENSTGUT00000023077	ENSTGUT00000023077.1	0.3799	1.2784
ENSTGUG00000023110	ENSTGUG00000023110.1	ENSTGUT00000023077	ENSTGUT00000023077.1	0.3582	1.7762
ENSTGUG00000023110	ENSTGUG00000023110.1	ENSTGUT00000023077	ENSTGUT00000023077.1	0.4054	1.5704
ENSTGUG00000023110	ENSTGUG00000023110.1	ENSTGUT00000023077	ENSTGUT00000023077.1	0.3911	1.5482
ENSTGUG00000023110	ENSTGUG00000023110.1	ENSTGUT00000023077	ENSTGUT00000023077.1	0.3495	1.5311
ENSTGUG00000023110	ENSTGUG00000023110.1	ENSTGUT00000023077	ENSTGUT00000023077.1	0.3322	1.7244
ENSTGUG00000023110	ENSTGUG00000023110.1	ENSTGUT00000023077	ENSTGUT00000023077.1	0.3836	1.7242
ENSTGUG00000023110	ENSTGUG00000023110.1	ENSTGUT00000023077	ENSTGUT00000023077.1	0.4056	1.7175
ENSTGUG00000023110	ENSTGUG00000023110.1	ENSTGUT00000023077	ENSTGUT00000023077.1	0.3495	1.5311
ENSTGUG00000023110	ENSTGUG00000023110.1	ENSTGUT00000023077	ENSTGUT00000023077.1	0.3916	1.5893
ENSTGUG00000023110	ENSTGUG00000023110.1	ENSTGUT00000023077	ENSTGUT00000023077.1	0.4139	1.6469
ENSTGUG00000023110	ENSTGUG00000023110.1	ENSTGUT00000023077	ENSTGUT00000023077.1	0.4456	2.9369
ENSTGUG00000023110	ENSTGUG00000023110.1	ENSTGUT00000023077	ENSTGUT00000023077.1	0.3836	1.7242
ENSTGUG00000023110	ENSTGUG00000023110.1	ENSTGUT00000023077	ENSTGUT00000023077.1	0.3766	1.6611
ENSTGUG00000023110	ENSTGUG00000023110.1	ENSTGUT00000023077	ENSTGUT00000023077.1	0.3616	1.6236
ENSTGUG00000023110	ENSTGUG00000023110.1	ENSTGUT00000023077	ENSTGUT00000023077.1	0.4255	1.4074
ENSTGUG00000023110	ENSTGUG00000023110.1	ENSTGUT00000023077	ENSTGUT00000023077.1	0.3598	1.3613
ENSTGUG00000023110	ENSTGUG00000023110.1	ENSTGUT00000023077	ENSTGUT00000023077.1	0.3844	1.7973
ENSTGUG00000023110	ENSTGUG00000023110.1	ENSTGUT00000023077	ENSTGUT00000023077.1	0.3304	1.5339
ENSTGUG00000023110	ENSTGUG00000023110.1	ENSTGUT00000023077	ENSTGUT00000023077.1	0.395	1.7647
ENSTGUG00000023110	ENSTGUG00000023110.1	ENSTGUT00000023077	ENSTGUT00000023077.1	0.3502	2.5812
ENSTGUG00000023110	ENSTGUG00000023110.1	ENSTGUT00000023077	ENSTGUT00000023077.1	0.3783	1.6063
ENSTGUG00000023110	ENSTGUG00000023110.1	ENSTGUT00000023077	ENSTGUT00000023077.1	0.3877	1.2736
ENSTGUG00000023110	ENSTGUG00000023110.1	ENSTGUT00000023077	ENSTGUT00000023077.1	0.3413	2.2836
ENSTGUG00000023110	ENSTGUG00000023110.1	ENSTGUT00000023077	ENSTGUT00000023077.1	0.3512	3.6152
ENSTGUG00000023110	ENSTGUG00000023110.1	ENSTGUT00000023077	ENSTGUT00000023077.1	0.3388	2.7465
ENSTGUG00000023110	ENSTGUG00000023110.1	ENSTGUT00000023077	ENSTGUT00000023077.1	0.3809	2.2217
ENSTGUG00000023110	ENSTGUG00000023110.1	ENSTGUT00000023077	ENSTGUT00000023077.1	0.3208	2.4013
ENSTGUG00000023110	ENSTGUG00000023110.1	ENSTGUT00000023077	ENSTGUT00000023077.1	0.3566	1.7882
ENSTGUG00000023110	ENSTGUG00000023110.1	ENSTGUT00000023077	ENSTGUT00000023077.1	0.3951	2.1311
ENSTGUG00000023110	ENSTGUG00000023110.1	ENSTGUT00000023077	ENSTGUT00000023077.1	0.3673	2.5088
ENSTGUG00000023110	ENSTGUG00000023110.1	ENSTGUT00000023077	ENSTGUT00000023077.1	0.3933	1.4382
ENSTGUG00000023110	ENSTGUG00000023110.1	ENSTGUT00000023077	ENSTGUT00000023077.1	0.3901	2.1834
ENSTGUG00000023110	ENSTGUG00000023110.1	ENSTGUT00000023077	ENSTGUT00000023077.1	0.3212	1.9775
ENSTGUG00000023110	ENSTGUG00000023110.1	ENSTGUT00000023077	ENSTGUT00000023077.1	0.3346	1.575
ENSTGUG00000023110	ENSTGUG00000023110.1	ENSTGUT00000023077	ENSTGUT00000023077.1	0.3413	2.2836
ENSTGUG00000023110	ENSTGUG00000023110.1	ENSTGUT00000023077	ENSTGUT00000023077.1	0.3914	1.6175
ENSTGUG00000023110	ENSTGUG00000023110.1	ENSTGUT00000023077	ENSTGUT00000023077.1	0.3913	2.9389
ENSTGUG00000023110	ENSTGUG00000023110.1	ENSTGUT00000023077	ENSTGUT00000023077.1	0.3614	2.1999
ENSTGUG00000017636	ENSTGUG00000017636.2	ENSTGUT00000018323	ENSTGUT00000018323.2		
ENSTGUG00000007859	ENSTGUG00000007859.2	ENSTGUT00000034049	ENSTGUT00000034049.1	0.0687	0.2107
ENSTGUG00000007859	ENSTGUG00000007859.2	ENSTGUT00000042121	ENSTGUT00000042121.1	0.0687	0.2107
ENSTGUG00000007859	ENSTGUG00000007859.2	ENSTGUT00000033863	ENSTGUT00000033863.1	0.0687	0.2107
ENSTGUG00000007859	ENSTGUG00000007859.2	ENSTGUT00000008188	ENSTGUT00000008188.2	0.0687	0.2107
ENSTGUG00000009518	ENSTGUG00000009518.2	ENSTGUT00000009924	ENSTGUT00000009924.2	0.2843	4.7138
ENSTGUG00000009518	ENSTGUG00000009518.2	ENSTGUT00000009924	ENSTGUT00000009924.2	0.2513	2.0963
ENSTGUG00000027300	ENSTGUG00000027300.1	ENSTGUT00000022111	ENSTGUT00000022111.1		
ENSTGUG00000024236	ENSTGUG00000024236.1	ENSTGUT00000045008	ENSTGUT00000045008.1		
ENSTGUG00000000705	ENSTGUG00000000705.2	ENSTGUT00000040697	ENSTGUT00000040697.1	0.0411	0.3699
ENSTGUG00000000705	ENSTGUG00000000705.2	ENSTGUT00000000733	ENSTGUT00000000733.2	0.0411	0.3699
ENSTGUG00000021970	ENSTGUG00000021970.1	ENSTGUT00000038638	ENSTGUT00000038638.1	0.0194	0.6839
ENSTGUG00000003604	ENSTGUG00000003604.2	ENSTGUT00000003746	ENSTGUT00000003746.2	0.1671	1.3474
ENSTGUG00000025595	ENSTGUG00000025595.1	ENSTGUT00000029760	ENSTGUT00000029760.1	0.15	0.4692
ENSTGUG00000005995	ENSTGUG00000005995.2	ENSTGUT00000006222	ENSTGUT00000006222.2	0.1025	0.792
ENSTGUG00000024819	ENSTGUG00000024819.1	ENSTGUT00000019795	ENSTGUT00000019795.1	0.111	1.1267
ENSTGUG00000024819	ENSTGUG00000024819.1	ENSTGUT00000042413	ENSTGUT00000042413.1	0.111	1.1267
ENSTGUG00000012626	ENSTGUG00000012626.2	ENSTGUT00000013142	ENSTGUT00000013142.2	0.1133	0.6131
ENSTGUG00000008484	ENSTGUG00000008484.2	ENSTGUT00000008835	ENSTGUT00000008835.2	0.1453	0.5135
ENSTGUG00000005426	ENSTGUG00000005426.2	ENSTGUT00000005652	ENSTGUT00000005652.2	0.076	0.8824
ENSTGUG00000005426	ENSTGUG00000005426.2	ENSTGUT00000021512	ENSTGUT00000021512.1	0.076	0.8824
ENSTGUG00000005426	ENSTGUG00000005426.2	ENSTGUT00000028561	ENSTGUT00000028561.1	0.076	0.8824
ENSTGUG00000000217	ENSTGUG00000000217.2	ENSTGUT00000000223	ENSTGUT00000000223.2	0.3487	1.6362
ENSTGUG00000025517	ENSTGUG00000025517.1	ENSTGUT00000023314	ENSTGUT00000023314.1		
ENSTGUG00000020407	ENSTGUG00000020407.1	ENSTGUT00000026239	ENSTGUT00000026239.1	0.3726	1.9032
ENSTGUG00000020407	ENSTGUG00000020407.1	ENSTGUT00000026239	ENSTGUT00000026239.1	0.3425	2.9266
ENSTGUG00000020407	ENSTGUG00000020407.1	ENSTGUT00000026239	ENSTGUT00000026239.1	0.3409	3.6477
ENSTGUG00000020407	ENSTGUG00000020407.1	ENSTGUT00000026239	ENSTGUT00000026239.1	0.3307	1.9053
ENSTGUG00000020407	ENSTGUG00000020407.1	ENSTGUT00000026239	ENSTGUT00000026239.1	0.3734	1.631
ENSTGUG00000020407	ENSTGUG00000020407.1	ENSTGUT00000026239	ENSTGUT00000026239.1	0.3579	1.6386
ENSTGUG00000020407	ENSTGUG00000020407.1	ENSTGUT00000026239	ENSTGUT00000026239.1	0.3424	1.7011
ENSTGUG00000020407	ENSTGUG00000020407.1	ENSTGUT00000026239	ENSTGUT00000026239.1	0.3602	1.8583
ENSTGUG00000020407	ENSTGUG00000020407.1	ENSTGUT00000026239	ENSTGUT00000026239.1	0.3369	1.4709
ENSTGUG00000020407	ENSTGUG00000020407.1	ENSTGUT00000026239	ENSTGUT00000026239.1	0.352	3.0869
ENSTGUG00000020407	ENSTGUG00000020407.1	ENSTGUT00000026239	ENSTGUT00000026239.1	0.3605	1.5406
ENSTGUG00000020407	ENSTGUG00000020407.1	ENSTGUT00000026239	ENSTGUT00000026239.1	0.3535	2.0403
ENSTGUG00000020407	ENSTGUG00000020407.1	ENSTGUT00000026239	ENSTGUT00000026239.1	0.3247	1.7846
ENSTGUG00000020407	ENSTGUG00000020407.1	ENSTGUT00000026239	ENSTGUT00000026239.1	0.4154	1.7886
ENSTGUG00000020407	ENSTGUG00000020407.1	ENSTGUT00000026239	ENSTGUT00000026239.1	0.2953	2.0555
ENSTGUG00000020407	ENSTGUG00000020407.1	ENSTGUT00000026239	ENSTGUT00000026239.1	0.3147	1.8783
ENSTGUG00000020407	ENSTGUG00000020407.1	ENSTGUT00000026239	ENSTGUT00000026239.1	0.3981	1.7886
ENSTGUG00000020407	ENSTGUG00000020407.1	ENSTGUT00000026239	ENSTGUT00000026239.1	0.361	1.4799
ENSTGUG00000020407	ENSTGUG00000020407.1	ENSTGUT00000026239	ENSTGUT00000026239.1	0.3205	1.8925
ENSTGUG00000020407	ENSTGUG00000020407.1	ENSTGUT00000026239	ENSTGUT00000026239.1	0.3754	2.3636
ENSTGUG00000020407	ENSTGUG00000020407.1	ENSTGUT00000026239	ENSTGUT00000026239.1	0.4095	3.0631
ENSTGUG00000020407	ENSTGUG00000020407.1	ENSTGUT00000026239	ENSTGUT00000026239.1	0.3315	1.9318
ENSTGUG00000020407	ENSTGUG00000020407.1	ENSTGUT00000026239	ENSTGUT00000026239.1	0.3197	1.8083
ENSTGUG00000020407	ENSTGUG00000020407.1	ENSTGUT00000026239	ENSTGUT00000026239.1	0.3484	2.2084
ENSTGUG00000020407	ENSTGUG00000020407.1	ENSTGUT00000026239	ENSTGUT00000026239.1	0.3905	2.0374
ENSTGUG00000020407	ENSTGUG00000020407.1	ENSTGUT00000026239	ENSTGUT00000026239.1	0.3826	2.8782
ENSTGUG00000020407	ENSTGUG00000020407.1	ENSTGUT00000026239	ENSTGUT00000026239.1	0.3897	1.9369
ENSTGUG00000020407	ENSTGUG00000020407.1	ENSTGUT00000026239	ENSTGUT00000026239.1	0.3605	1.5406
ENSTGUG00000020407	ENSTGUG00000020407.1	ENSTGUT00000026239	ENSTGUT00000026239.1	0.3583	1.6713
ENSTGUG00000020407	ENSTGUG00000020407.1	ENSTGUT00000026239	ENSTGUT00000026239.1	0.3182	2.2582
ENSTGUG00000020407	ENSTGUG00000020407.1	ENSTGUT00000026239	ENSTGUT00000026239.1	0.3858	1.7956
ENSTGUG00000020407	ENSTGUG00000020407.1	ENSTGUT00000026239	ENSTGUT00000026239.1	0.3495	1.9324
ENSTGUG00000020407	ENSTGUG00000020407.1	ENSTGUT00000026239	ENSTGUT00000026239.1	0.3905	2.0374
ENSTGUG00000020407	ENSTGUG00000020407.1	ENSTGUT00000026239	ENSTGUT00000026239.1	0.3535	1.5416
ENSTGUG00000020407	ENSTGUG00000020407.1	ENSTGUT00000026239	ENSTGUT00000026239.1	0.346	1.7128
ENSTGUG00000020407	ENSTGUG00000020407.1	ENSTGUT00000026239	ENSTGUT00000026239.1	0.4223	1.4807
ENSTGUG00000020407	ENSTGUG00000020407.1	ENSTGUT00000026239	ENSTGUT00000026239.1	0.3946	1.7141
ENSTGUG00000020407	ENSTGUG00000020407.1	ENSTGUT00000026239	ENSTGUT00000026239.1	0.3325	1.6816
ENSTGUG00000020407	ENSTGUG00000020407.1	ENSTGUT00000026239	ENSTGUT00000026239.1	0.3251	1.4846
ENSTGUG00000020407	ENSTGUG00000020407.1	ENSTGUT00000026239	ENSTGUT00000026239.1	0.3601	1.9293
ENSTGUG00000020407	ENSTGUG00000020407.1	ENSTGUT00000026239	ENSTGUT00000026239.1	0.3503	1.826
ENSTGUG00000020407	ENSTGUG00000020407.1	ENSTGUT00000026239	ENSTGUT00000026239.1	0.3325	1.6816
ENSTGUG00000020407	ENSTGUG00000020407.1	ENSTGUT00000026239	ENSTGUT00000026239.1	0.4032	1.5573
ENSTGUG00000020407	ENSTGUG00000020407.1	ENSTGUT00000026239	ENSTGUT00000026239.1	0.3405	1.8936
ENSTGUG00000020407	ENSTGUG00000020407.1	ENSTGUT00000026239	ENSTGUT00000026239.1	0.392	3.0773
ENSTGUG00000020407	ENSTGUG00000020407.1	ENSTGUT00000026239	ENSTGUT00000026239.1	0.3601	1.9293
ENSTGUG00000020407	ENSTGUG00000020407.1	ENSTGUT00000026239	ENSTGUT00000026239.1	0.3665	2.1
ENSTGUG00000020407	ENSTGUG00000020407.1	ENSTGUT00000026239	ENSTGUT00000026239.1	0.3531	2.515
ENSTGUG00000020407	ENSTGUG00000020407.1	ENSTGUT00000026239	ENSTGUT00000026239.1	0.4084	1.776
ENSTGUG00000020407	ENSTGUG00000020407.1	ENSTGUT00000026239	ENSTGUT00000026239.1	0.3782	1.7678
ENSTGUG00000020407	ENSTGUG00000020407.1	ENSTGUT00000026239	ENSTGUT00000026239.1	0.3908	2.2679
ENSTGUG00000020407	ENSTGUG00000020407.1	ENSTGUT00000026239	ENSTGUT00000026239.1	0.3414	1.5772
ENSTGUG00000020407	ENSTGUG00000020407.1	ENSTGUT00000026239	ENSTGUT00000026239.1	0.3706	2.1076
ENSTGUG00000020407	ENSTGUG00000020407.1	ENSTGUT00000026239	ENSTGUT00000026239.1	0.2925	2.3688
ENSTGUG00000020407	ENSTGUG00000020407.1	ENSTGUT00000026239	ENSTGUT00000026239.1	0.3986	1.9349
ENSTGUG00000020407	ENSTGUG00000020407.1	ENSTGUT00000026239	ENSTGUT00000026239.1	0.3605	1.5406
ENSTGUG00000020407	ENSTGUG00000020407.1	ENSTGUT00000026239	ENSTGUT00000026239.1	0.3254	2.296
ENSTGUG00000020407	ENSTGUG00000020407.1	ENSTGUT00000026239	ENSTGUT00000026239.1	0.3517	1.8416
ENSTGUG00000020407	ENSTGUG00000020407.1	ENSTGUT00000026239	ENSTGUT00000026239.1	0.3108	1.8566
ENSTGUG00000020407	ENSTGUG00000020407.1	ENSTGUT00000026239	ENSTGUT00000026239.1	0.3584	2.803
ENSTGUG00000020407	ENSTGUG00000020407.1	ENSTGUT00000026239	ENSTGUT00000026239.1	0.3153	2.3428
ENSTGUG00000020407	ENSTGUG00000020407.1	ENSTGUT00000026239	ENSTGUT00000026239.1	0.3445	1.7008
ENSTGUG00000020407	ENSTGUG00000020407.1	ENSTGUT00000026239	ENSTGUT00000026239.1	0.3445	1.9069
ENSTGUG00000020407	ENSTGUG00000020407.1	ENSTGUT00000026239	ENSTGUT00000026239.1	0.3197	1.8083
ENSTGUG00000020407	ENSTGUG00000020407.1	ENSTGUT00000026239	ENSTGUT00000026239.1	0.3315	1.8986
ENSTGUG00000020407	ENSTGUG00000020407.1	ENSTGUT00000026239	ENSTGUT00000026239.1	0.3515	1.5874
ENSTGUG00000020407	ENSTGUG00000020407.1	ENSTGUT00000026239	ENSTGUT00000026239.1	0.3292	2.1172
ENSTGUG00000020407	ENSTGUG00000020407.1	ENSTGUT00000026239	ENSTGUT00000026239.1	0.3362	1.6382
ENSTGUG00000020407	ENSTGUG00000020407.1	ENSTGUT00000026239	ENSTGUT00000026239.1	0.3254	2.296
ENSTGUG00000020407	ENSTGUG00000020407.1	ENSTGUT00000026239	ENSTGUT00000026239.1	0.3773	1.9267
ENSTGUG00000020407	ENSTGUG00000020407.1	ENSTGUT00000026239	ENSTGUT00000026239.1	0.3538	40.5547
ENSTGUG00000020407	ENSTGUG00000020407.1	ENSTGUT00000026239	ENSTGUT00000026239.1	0.3161	1.9554
ENSTGUG00000021308	ENSTGUG00000021308.1	ENSTGUT00000035562	ENSTGUT00000035562.1	0.0422	42.2015
ENSTGUG00000021308	ENSTGUG00000021308.1	ENSTGUT00000029048	ENSTGUT00000029048.1	0.0422	42.2015
ENSTGUG00000008389	ENSTGUG00000008389.2	ENSTGUT00000040430	ENSTGUT00000040430.1	0.0301	0.3257
ENSTGUG00000008389	ENSTGUG00000008389.2	ENSTGUT00000027443	ENSTGUT00000027443.1	0.0301	0.3257
ENSTGUG00000008389	ENSTGUG00000008389.2	ENSTGUT00000008737	ENSTGUT00000008737.2	0.0301	0.3257
ENSTGUG00000008389	ENSTGUG00000008389.2	ENSTGUT00000022336	ENSTGUT00000022336.1	0.0301	0.3257
ENSTGUG00000002209	ENSTGUG00000002209.2	ENSTGUT00000002303	ENSTGUT00000002303.2	0.0525	0.543
ENSTGUG00000001368	ENSTGUG00000001368.2	ENSTGUT00000001424	ENSTGUT00000001424.2	0.4256	0.8821
ENSTGUG00000009512	ENSTGUG00000009512.2	ENSTGUT00000009908	ENSTGUT00000009908.2	0.1465	0.6423
ENSTGUG00000025723	ENSTGUG00000025723.1	ENSTGUT00000020161	ENSTGUT00000020161.1	0.038	0.279
ENSTGUG00000025723	ENSTGUG00000025723.1	ENSTGUT00000020054	ENSTGUT00000020054.1	0.038	0.279
ENSTGUG00000006963	ENSTGUG00000006963.2	ENSTGUT00000021382	ENSTGUT00000021382.1	0.0864	0.389
ENSTGUG00000006963	ENSTGUG00000006963.2	ENSTGUT00000007258	ENSTGUT00000007258.2	0.0864	0.389
ENSTGUG00000006963	ENSTGUG00000006963.2	ENSTGUT00000031175	ENSTGUT00000031175.1	0.0864	0.389
