Gene stable ID	Gene stable ID version	Transcript stable ID	Transcript stable ID version	dN with Rat	dS with Rat
ENSMUSG00000097207	ENSMUSG00000097207.7	ENSMUST00000195898	ENSMUST00000195898.4		
ENSMUSG00000097207	ENSMUSG00000097207.7	ENSMUST00000181764	ENSMUST00000181764.7		
ENSMUSG00000097207	ENSMUSG00000097207.7	ENSMUST00000181374	ENSMUST00000181374.7		
ENSMUSG00000097207	ENSMUSG00000097207.7	ENSMUST00000181209	ENSMUST00000181209.1		
ENSMUSG00000097207	ENSMUSG00000097207.7	ENSMUST00000199660	ENSMUST00000199660.1		
ENSMUSG00000059408	ENSMUSG00000059408.3	ENSMUST00000075296	ENSMUST00000075296.3	0.0664	0.2758
ENSMUSG00000109274	ENSMUSG00000109274.1	ENSMUST00000207548	ENSMUST00000207548.1		
ENSMUSG00000068686	ENSMUSG00000068686.12	ENSMUST00000111131	ENSMUST00000111131.8	0.2175	0.2269
ENSMUSG00000068686	ENSMUSG00000068686.12	ENSMUST00000111132	ENSMUST00000111132.7	0.2175	0.2269
ENSMUSG00000068686	ENSMUSG00000068686.12	ENSMUST00000129749	ENSMUST00000129749.7	0.2175	0.2269
ENSMUSG00000068686	ENSMUSG00000068686.12	ENSMUST00000090429	ENSMUST00000090429.7	0.2175	0.2269
ENSMUSG00000068686	ENSMUSG00000068686.12	ENSMUST00000111130	ENSMUST00000111130.2	0.2175	0.2269
ENSMUSG00000051184	ENSMUSG00000051184.7	ENSMUST00000207901	ENSMUST00000207901.1	0.0238	0.1123
ENSMUSG00000051184	ENSMUSG00000051184.7	ENSMUST00000086349	ENSMUST00000086349.4	0.0238	0.1123
ENSMUSG00000051184	ENSMUSG00000051184.7	ENSMUST00000209030	ENSMUST00000209030.1	0.0238	0.1123
ENSMUSG00000116949	ENSMUSG00000116949.1	ENSMUST00000232517	ENSMUST00000232517.1		
ENSMUSG00000056201	ENSMUSG00000056201.8	ENSMUST00000209469	ENSMUST00000209469.1	0.0027	0.1091
ENSMUSG00000056201	ENSMUSG00000056201.8	ENSMUST00000236645	ENSMUST00000236645.1	0.0027	0.1091
ENSMUSG00000056201	ENSMUSG00000056201.8	ENSMUST00000237122	ENSMUST00000237122.1	0.0027	0.1091
ENSMUSG00000056201	ENSMUSG00000056201.8	ENSMUST00000116560	ENSMUST00000116560.2	0.0027	0.1091
ENSMUSG00000055003	ENSMUSG00000055003.14	ENSMUST00000112756	ENSMUST00000112756.7	0.0085	0.2623
ENSMUSG00000055003	ENSMUSG00000055003.14	ENSMUST00000068351	ENSMUST00000068351.13	0.0085	0.2623
ENSMUSG00000055003	ENSMUSG00000055003.14	ENSMUST00000124192	ENSMUST00000124192.1	0.0085	0.2623
ENSMUSG00000055003	ENSMUSG00000055003.14	ENSMUST00000168793	ENSMUST00000168793.7	0.0085	0.2623
ENSMUSG00000110702	ENSMUSG00000110702.1	ENSMUST00000212778	ENSMUST00000212778.1		
ENSMUSG00000105076	ENSMUSG00000105076.1	ENSMUST00000199056	ENSMUST00000199056.1		
ENSMUSG00000105076	ENSMUSG00000105076.1	ENSMUST00000197486	ENSMUST00000197486.1		
ENSMUSG00000105076	ENSMUSG00000105076.1	ENSMUST00000196218	ENSMUST00000196218.1		
ENSMUSG00000031775	ENSMUSG00000031775.5	ENSMUST00000034227	ENSMUST00000034227.5	0.0133	0.2351
ENSMUSG00000031775	ENSMUSG00000031775.5	ENSMUST00000212555	ENSMUST00000212555.1	0.0133	0.2351
ENSMUSG00000031775	ENSMUSG00000031775.5	ENSMUST00000213043	ENSMUST00000213043.1	0.0133	0.2351
ENSMUSG00000111539	ENSMUSG00000111539.1	ENSMUST00000214721	ENSMUST00000214721.1		
ENSMUSG00000019978	ENSMUSG00000019978.16	ENSMUST00000053748	ENSMUST00000053748.15	0.0381	0.1599
ENSMUSG00000019978	ENSMUSG00000019978.16	ENSMUST00000218903	ENSMUST00000218903.1	0.0381	0.1599
ENSMUSG00000019978	ENSMUSG00000019978.16	ENSMUST00000219900	ENSMUST00000219900.1	0.0381	0.1599
ENSMUSG00000019978	ENSMUSG00000019978.16	ENSMUST00000219967	ENSMUST00000219967.1	0.0381	0.1599
ENSMUSG00000019978	ENSMUSG00000019978.16	ENSMUST00000219805	ENSMUST00000219805.1	0.0381	0.1599
ENSMUSG00000019978	ENSMUSG00000019978.16	ENSMUST00000219224	ENSMUST00000219224.1	0.0381	0.1599
ENSMUSG00000019978	ENSMUSG00000019978.16	ENSMUST00000219166	ENSMUST00000219166.1	0.0381	0.1599
ENSMUSG00000019978	ENSMUSG00000019978.16	ENSMUST00000217929	ENSMUST00000217929.1	0.0381	0.1599
ENSMUSG00000019978	ENSMUSG00000019978.16	ENSMUST00000220121	ENSMUST00000220121.1	0.0381	0.1599
ENSMUSG00000019978	ENSMUSG00000019978.16	ENSMUST00000219138	ENSMUST00000219138.1	0.0381	0.1599
ENSMUSG00000019978	ENSMUSG00000019978.16	ENSMUST00000219390	ENSMUST00000219390.1	0.0381	0.1599
ENSMUSG00000019978	ENSMUSG00000019978.16	ENSMUST00000220290	ENSMUST00000220290.1	0.0381	0.1599
ENSMUSG00000019978	ENSMUSG00000019978.16	ENSMUST00000220335	ENSMUST00000220335.1	0.0381	0.1599
ENSMUSG00000019978	ENSMUSG00000019978.16	ENSMUST00000217943	ENSMUST00000217943.1	0.0381	0.1599
ENSMUSG00000019978	ENSMUSG00000019978.16	ENSMUST00000217844	ENSMUST00000217844.1	0.0381	0.1599
ENSMUSG00000019978	ENSMUSG00000019978.16	ENSMUST00000219941	ENSMUST00000219941.1	0.0381	0.1599
ENSMUSG00000019978	ENSMUSG00000019978.16	ENSMUST00000218345	ENSMUST00000218345.1	0.0381	0.1599
ENSMUSG00000019978	ENSMUSG00000019978.16	ENSMUST00000219372	ENSMUST00000219372.1	0.0381	0.1599
ENSMUSG00000019978	ENSMUSG00000019978.16	ENSMUST00000219201	ENSMUST00000219201.1	0.0381	0.1599
ENSMUSG00000019978	ENSMUSG00000019978.16	ENSMUST00000092645	ENSMUST00000092645.6	0.0381	0.1599
ENSMUSG00000109129	ENSMUSG00000109129.1	ENSMUST00000207050	ENSMUST00000207050.1		
ENSMUSG00000104866	ENSMUSG00000104866.1	ENSMUST00000199085	ENSMUST00000199085.1		
ENSMUSG00000026842	ENSMUSG00000026842.16	ENSMUST00000146537	ENSMUST00000146537.1	0.03	0.2798
ENSMUSG00000026842	ENSMUSG00000026842.16	ENSMUST00000146537	ENSMUST00000146537.1	0.0184	0.2412
ENSMUSG00000026842	ENSMUSG00000026842.16	ENSMUST00000156736	ENSMUST00000156736.3	0.03	0.2798
ENSMUSG00000026842	ENSMUSG00000026842.16	ENSMUST00000156736	ENSMUST00000156736.3	0.0184	0.2412
ENSMUSG00000026842	ENSMUSG00000026842.16	ENSMUST00000075759	ENSMUST00000075759.12	0.03	0.2798
ENSMUSG00000026842	ENSMUSG00000026842.16	ENSMUST00000075759	ENSMUST00000075759.12	0.0184	0.2412
ENSMUSG00000026842	ENSMUSG00000026842.16	ENSMUST00000142554	ENSMUST00000142554.7	0.03	0.2798
ENSMUSG00000026842	ENSMUSG00000026842.16	ENSMUST00000142554	ENSMUST00000142554.7	0.0184	0.2412
ENSMUSG00000026842	ENSMUSG00000026842.16	ENSMUST00000123471	ENSMUST00000123471.1	0.03	0.2798
ENSMUSG00000026842	ENSMUSG00000026842.16	ENSMUST00000123471	ENSMUST00000123471.1	0.0184	0.2412
ENSMUSG00000026842	ENSMUSG00000026842.16	ENSMUST00000135233	ENSMUST00000135233.2	0.03	0.2798
ENSMUSG00000026842	ENSMUSG00000026842.16	ENSMUST00000135233	ENSMUST00000135233.2	0.0184	0.2412
ENSMUSG00000026842	ENSMUSG00000026842.16	ENSMUST00000028190	ENSMUST00000028190.12	0.03	0.2798
ENSMUSG00000026842	ENSMUSG00000026842.16	ENSMUST00000028190	ENSMUST00000028190.12	0.0184	0.2412
ENSMUSG00000026842	ENSMUSG00000026842.16	ENSMUST00000124089	ENSMUST00000124089.1	0.03	0.2798
ENSMUSG00000026842	ENSMUSG00000026842.16	ENSMUST00000124089	ENSMUST00000124089.1	0.0184	0.2412
ENSMUSG00000026842	ENSMUSG00000026842.16	ENSMUST00000127714	ENSMUST00000127714.1	0.03	0.2798
ENSMUSG00000026842	ENSMUSG00000026842.16	ENSMUST00000127714	ENSMUST00000127714.1	0.0184	0.2412
ENSMUSG00000026842	ENSMUSG00000026842.16	ENSMUST00000124726	ENSMUST00000124726.1	0.03	0.2798
ENSMUSG00000026842	ENSMUSG00000026842.16	ENSMUST00000124726	ENSMUST00000124726.1	0.0184	0.2412
ENSMUSG00000050463	ENSMUSG00000050463.9	ENSMUST00000164932	ENSMUST00000164932.2	0.0909	0.2701
ENSMUSG00000105206	ENSMUSG00000105206.1	ENSMUST00000198525	ENSMUST00000198525.1		
ENSMUSG00000061374	ENSMUSG00000061374.14	ENSMUST00000167804	ENSMUST00000167804.8	0.0168	0.2292
ENSMUSG00000061374	ENSMUSG00000061374.14	ENSMUST00000077385	ENSMUST00000077385.14	0.0168	0.2292
ENSMUSG00000061374	ENSMUSG00000061374.14	ENSMUST00000165320	ENSMUST00000165320.2	0.0168	0.2292
ENSMUSG00000061374	ENSMUSG00000061374.14	ENSMUST00000208944	ENSMUST00000208944.1	0.0168	0.2292
ENSMUSG00000061374	ENSMUSG00000061374.14	ENSMUST00000207030	ENSMUST00000207030.1	0.0168	0.2292
ENSMUSG00000061374	ENSMUSG00000061374.14	ENSMUST00000207691	ENSMUST00000207691.1	0.0168	0.2292
ENSMUSG00000061374	ENSMUSG00000061374.14	ENSMUST00000207946	ENSMUST00000207946.1	0.0168	0.2292
ENSMUSG00000061374	ENSMUSG00000061374.14	ENSMUST00000209060	ENSMUST00000209060.1	0.0168	0.2292
ENSMUSG00000061374	ENSMUSG00000061374.14	ENSMUST00000207412	ENSMUST00000207412.1	0.0168	0.2292
ENSMUSG00000105543	ENSMUSG00000105543.1	ENSMUST00000199544	ENSMUST00000199544.1		
ENSMUSG00000100937	ENSMUSG00000100937.1	ENSMUST00000189704	ENSMUST00000189704.1	0.0802	0.2001
ENSMUSG00000038742	ENSMUSG00000038742.7	ENSMUST00000043726	ENSMUST00000043726.7	0.0262	0.2469
ENSMUSG00000025724	ENSMUSG00000025724.12	ENSMUST00000147813	ENSMUST00000147813.7	0	0
ENSMUSG00000025724	ENSMUSG00000025724.12	ENSMUST00000120285	ENSMUST00000120285.7	0	0
ENSMUSG00000025724	ENSMUSG00000025724.12	ENSMUST00000130981	ENSMUST00000130981.7	0	0
ENSMUSG00000025724	ENSMUSG00000025724.12	ENSMUST00000150049	ENSMUST00000150049.7	0	0
ENSMUSG00000025724	ENSMUSG00000025724.12	ENSMUST00000026818	ENSMUST00000026818.11	0	0
ENSMUSG00000025724	ENSMUSG00000025724.12	ENSMUST00000153053	ENSMUST00000153053.1	0	0
ENSMUSG00000025724	ENSMUSG00000025724.12	ENSMUST00000117383	ENSMUST00000117383.7	0	0
ENSMUSG00000025724	ENSMUSG00000025724.12	ENSMUST00000147881	ENSMUST00000147881.7	0	0
ENSMUSG00000025724	ENSMUSG00000025724.12	ENSMUST00000119980	ENSMUST00000119980.1	0	0
ENSMUSG00000025724	ENSMUSG00000025724.12	ENSMUST00000136556	ENSMUST00000136556.1	0	0
ENSMUSG00000106068	ENSMUSG00000106068.1	ENSMUST00000199908	ENSMUST00000199908.1		
ENSMUSG00000103807	ENSMUSG00000103807.1	ENSMUST00000193743	ENSMUST00000193743.1		
ENSMUSG00000105671	ENSMUSG00000105671.1	ENSMUST00000197517	ENSMUST00000197517.1		
ENSMUSG00000102622	ENSMUSG00000102622.1	ENSMUST00000193339	ENSMUST00000193339.1		
ENSMUSG00000056185	ENSMUSG00000056185.5	ENSMUST00000237945	ENSMUST00000237945.1	0.031	0.1771
ENSMUSG00000056185	ENSMUSG00000056185.5	ENSMUST00000237924	ENSMUST00000237924.1	0.031	0.1771
ENSMUSG00000056185	ENSMUSG00000056185.5	ENSMUST00000070172	ENSMUST00000070172.5	0.031	0.1771
ENSMUSG00000056185	ENSMUSG00000056185.5	ENSMUST00000237111	ENSMUST00000237111.1	0.031	0.1771
ENSMUSG00000056185	ENSMUSG00000056185.5	ENSMUST00000236120	ENSMUST00000236120.1	0.031	0.1771
ENSMUSG00000056185	ENSMUSG00000056185.5	ENSMUST00000237249	ENSMUST00000237249.1	0.031	0.1771
ENSMUSG00000056185	ENSMUSG00000056185.5	ENSMUST00000238132	ENSMUST00000238132.1	0.031	0.1771
ENSMUSG00000037503	ENSMUSG00000037503.12	ENSMUST00000047534	ENSMUST00000047534.11	0	0
ENSMUSG00000037503	ENSMUSG00000037503.12	ENSMUST00000170092	ENSMUST00000170092.7	0	0
ENSMUSG00000037503	ENSMUSG00000037503.12	ENSMUST00000185469	ENSMUST00000185469.6	0	0
ENSMUSG00000037503	ENSMUSG00000037503.12	ENSMUST00000191307	ENSMUST00000191307.6	0	0
ENSMUSG00000037503	ENSMUSG00000037503.12	ENSMUST00000185279	ENSMUST00000185279.1	0	0
ENSMUSG00000037503	ENSMUSG00000037503.12	ENSMUST00000185231	ENSMUST00000185231.1	0	0
ENSMUSG00000037503	ENSMUSG00000037503.12	ENSMUST00000140534	ENSMUST00000140534.1	0	0
ENSMUSG00000037503	ENSMUSG00000037503.12	ENSMUST00000167518	ENSMUST00000167518.7	0	0
ENSMUSG00000045267	ENSMUSG00000045267.3	ENSMUST00000057633	ENSMUST00000057633.3	0.0805	0.1952
ENSMUSG00000004591	ENSMUSG00000004591.16	ENSMUST00000043812	ENSMUST00000043812.14	0.0111	0.1648
ENSMUSG00000004591	ENSMUSG00000004591.16	ENSMUST00000173913	ENSMUST00000173913.7	0.0111	0.1648
ENSMUSG00000004591	ENSMUSG00000004591.16	ENSMUST00000174422	ENSMUST00000174422.7	0.0111	0.1648
ENSMUSG00000004591	ENSMUSG00000004591.16	ENSMUST00000173830	ENSMUST00000173830.7	0.0111	0.1648
ENSMUSG00000004591	ENSMUSG00000004591.16	ENSMUST00000166330	ENSMUST00000166330.7	0.0111	0.1648
ENSMUSG00000004591	ENSMUSG00000004591.16	ENSMUST00000200315	ENSMUST00000200315.1	0.0111	0.1648
ENSMUSG00000004591	ENSMUSG00000004591.16	ENSMUST00000172521	ENSMUST00000172521.7	0.0111	0.1648
ENSMUSG00000004591	ENSMUSG00000004591.16	ENSMUST00000173615	ENSMUST00000173615.7	0.0111	0.1648
ENSMUSG00000004591	ENSMUSG00000004591.16	ENSMUST00000174169	ENSMUST00000174169.1	0.0111	0.1648
ENSMUSG00000004591	ENSMUSG00000004591.16	ENSMUST00000174680	ENSMUST00000174680.1	0.0111	0.1648
ENSMUSG00000004591	ENSMUSG00000004591.16	ENSMUST00000174099	ENSMUST00000174099.1	0.0111	0.1648
ENSMUSG00000004591	ENSMUSG00000004591.16	ENSMUST00000172916	ENSMUST00000172916.1	0.0111	0.1648
ENSMUSG00000004591	ENSMUSG00000004591.16	ENSMUST00000197529	ENSMUST00000197529.1	0.0111	0.1648
ENSMUSG00000103556	ENSMUSG00000103556.1	ENSMUST00000192321	ENSMUST00000192321.1		
ENSMUSG00000066478	ENSMUSG00000066478.3	ENSMUST00000183748	ENSMUST00000183748.1		
ENSMUSG00000091671	ENSMUSG00000091671.1	ENSMUST00000168322	ENSMUST00000168322.1		
ENSMUSG00000098875	ENSMUSG00000098875.1	ENSMUST00000183507	ENSMUST00000183507.1		
ENSMUSG00000041608	ENSMUSG00000041608.8	ENSMUST00000047687	ENSMUST00000047687.8	0.0419	0.207
ENSMUSG00000041608	ENSMUSG00000041608.8	ENSMUST00000143579	ENSMUST00000143579.1	0.0419	0.207
ENSMUSG00000102821	ENSMUSG00000102821.1	ENSMUST00000194020	ENSMUST00000194020.1		
ENSMUSG00000056271	ENSMUSG00000056271.13	ENSMUST00000093832	ENSMUST00000093832.10	0.0644	0.1306
ENSMUSG00000056271	ENSMUSG00000056271.13	ENSMUST00000044937	ENSMUST00000044937.4	0.0644	0.1306
ENSMUSG00000104198	ENSMUSG00000104198.1	ENSMUST00000194494	ENSMUST00000194494.1		
ENSMUSG00000060730	ENSMUSG00000060730.8	ENSMUST00000136334	ENSMUST00000136334.1		
ENSMUSG00000103833	ENSMUSG00000103833.1	ENSMUST00000191867	ENSMUST00000191867.1		
ENSMUSG00000100907	ENSMUSG00000100907.1	ENSMUST00000185468	ENSMUST00000185468.1		
ENSMUSG00000018651	ENSMUSG00000018651.14	ENSMUST00000018795	ENSMUST00000018795.12	0.002	0.1869
ENSMUSG00000018651	ENSMUSG00000018651.14	ENSMUST00000156151	ENSMUST00000156151.7	0.002	0.1869
ENSMUSG00000018651	ENSMUSG00000018651.14	ENSMUST00000141852	ENSMUST00000141852.1	0.002	0.1869
ENSMUSG00000018651	ENSMUSG00000018651.14	ENSMUST00000125566	ENSMUST00000125566.1	0.002	0.1869
ENSMUSG00000018651	ENSMUSG00000018651.14	ENSMUST00000134994	ENSMUST00000134994.1	0.002	0.1869
ENSMUSG00000030691	ENSMUSG00000030691.15	ENSMUST00000208439	ENSMUST00000208439.1	0.0094	0.107
ENSMUSG00000030691	ENSMUSG00000030691.15	ENSMUST00000032931	ENSMUST00000032931.8	0.0094	0.107
ENSMUSG00000030691	ENSMUSG00000030691.15	ENSMUST00000098250	ENSMUST00000098250.9	0.0094	0.107
ENSMUSG00000030691	ENSMUSG00000030691.15	ENSMUST00000137196	ENSMUST00000137196.7	0.0094	0.107
ENSMUSG00000030691	ENSMUSG00000030691.15	ENSMUST00000145802	ENSMUST00000145802.7	0.0094	0.107
ENSMUSG00000030691	ENSMUSG00000030691.15	ENSMUST00000142727	ENSMUST00000142727.1	0.0094	0.107
ENSMUSG00000030691	ENSMUSG00000030691.15	ENSMUST00000130426	ENSMUST00000130426.1	0.0094	0.107
ENSMUSG00000030691	ENSMUSG00000030691.15	ENSMUST00000208063	ENSMUST00000208063.1	0.0094	0.107
ENSMUSG00000030691	ENSMUSG00000030691.15	ENSMUST00000151693	ENSMUST00000151693.1	0.0094	0.107
ENSMUSG00000030691	ENSMUSG00000030691.15	ENSMUST00000208638	ENSMUST00000208638.1	0.0094	0.107
ENSMUSG00000030691	ENSMUSG00000030691.15	ENSMUST00000208917	ENSMUST00000208917.1	0.0094	0.107
ENSMUSG00000107924	ENSMUSG00000107924.1	ENSMUST00000203902	ENSMUST00000203902.1		
ENSMUSG00000083384	ENSMUSG00000083384.1	ENSMUST00000119615	ENSMUST00000119615.1		
ENSMUSG00000114323	ENSMUSG00000114323.1	ENSMUST00000225983	ENSMUST00000225983.1		
ENSMUSG00000101960	ENSMUSG00000101960.1	ENSMUST00000189721	ENSMUST00000189721.1		
ENSMUSG00000101960	ENSMUSG00000101960.1	ENSMUST00000189277	ENSMUST00000189277.1		
ENSMUSG00000033615	ENSMUSG00000033615.9	ENSMUST00000046892	ENSMUST00000046892.9	0	0
ENSMUSG00000033615	ENSMUSG00000033615.9	ENSMUST00000129040	ENSMUST00000129040.1	0	0
ENSMUSG00000114711	ENSMUSG00000114711.1	ENSMUST00000224931	ENSMUST00000224931.1		
ENSMUSG00000047842	ENSMUSG00000047842.7	ENSMUST00000057442	ENSMUST00000057442.7	0	0
ENSMUSG00000115061	ENSMUSG00000115061.1	ENSMUST00000228357	ENSMUST00000228357.1		
ENSMUSG00000035517	ENSMUSG00000035517.17	ENSMUST00000107777	ENSMUST00000107777.8	0.0204	0.234
ENSMUSG00000035517	ENSMUSG00000035517.17	ENSMUST00000102929	ENSMUST00000102929.1	0.0204	0.234
ENSMUSG00000035517	ENSMUSG00000035517.17	ENSMUST00000151422	ENSMUST00000151422.1	0.0204	0.234
ENSMUSG00000035517	ENSMUSG00000035517.17	ENSMUST00000140270	ENSMUST00000140270.1	0.0204	0.234
ENSMUSG00000035517	ENSMUSG00000035517.17	ENSMUST00000155936	ENSMUST00000155936.1	0.0204	0.234
ENSMUSG00000095179	ENSMUSG00000095179.2	ENSMUST00000179473	ENSMUST00000179473.2		
ENSMUSG00000114683	ENSMUSG00000114683.1	ENSMUST00000225826	ENSMUST00000225826.1		
ENSMUSG00000101917	ENSMUSG00000101917.1	ENSMUST00000188724	ENSMUST00000188724.1		
ENSMUSG00000002812	ENSMUSG00000002812.4	ENSMUST00000154141	ENSMUST00000154141.1	0.0092	0.213
ENSMUSG00000002812	ENSMUSG00000002812.4	ENSMUST00000002889	ENSMUST00000002889.4	0.0092	0.213
ENSMUSG00000002812	ENSMUSG00000002812.4	ENSMUST00000154465	ENSMUST00000154465.1	0.0092	0.213
ENSMUSG00000002812	ENSMUSG00000002812.4	ENSMUST00000137226	ENSMUST00000137226.1	0.0092	0.213
ENSMUSG00000023930	ENSMUSG00000023930.14	ENSMUST00000232709	ENSMUST00000232709.1	0.085	0.2162
ENSMUSG00000023930	ENSMUSG00000023930.14	ENSMUST00000233529	ENSMUST00000233529.1	0.085	0.2162
ENSMUSG00000023930	ENSMUSG00000023930.14	ENSMUST00000233679	ENSMUST00000233679.1	0.085	0.2162
ENSMUSG00000023930	ENSMUSG00000023930.14	ENSMUST00000024724	ENSMUST00000024724.13	0.085	0.2162
ENSMUSG00000023930	ENSMUSG00000023930.14	ENSMUST00000144243	ENSMUST00000144243.7	0.085	0.2162
ENSMUSG00000023930	ENSMUSG00000023930.14	ENSMUST00000131699	ENSMUST00000131699.7	0.085	0.2162
ENSMUSG00000023930	ENSMUSG00000023930.14	ENSMUST00000141204	ENSMUST00000141204.1	0.085	0.2162
ENSMUSG00000023930	ENSMUSG00000023930.14	ENSMUST00000124399	ENSMUST00000124399.1	0.085	0.2162
ENSMUSG00000114789	ENSMUSG00000114789.1	ENSMUST00000225059	ENSMUST00000225059.1		
ENSMUSG00000114789	ENSMUSG00000114789.1	ENSMUST00000225842	ENSMUST00000225842.1		
ENSMUSG00000114789	ENSMUSG00000114789.1	ENSMUST00000225007	ENSMUST00000225007.1		
ENSMUSG00000114789	ENSMUSG00000114789.1	ENSMUST00000225656	ENSMUST00000225656.1		
ENSMUSG00000114789	ENSMUSG00000114789.1	ENSMUST00000224606	ENSMUST00000224606.1		
ENSMUSG00000046942	ENSMUSG00000046942.17	ENSMUST00000114016	ENSMUST00000114016.9	0.1202	0.1689
ENSMUSG00000046942	ENSMUSG00000046942.17	ENSMUST00000052283	ENSMUST00000052283.6	0.1202	0.1689
ENSMUSG00000115758	ENSMUSG00000115758.1	ENSMUST00000226283	ENSMUST00000226283.1		
ENSMUSG00000029203	ENSMUSG00000029203.16	ENSMUST00000142407	ENSMUST00000142407.7	0	0
ENSMUSG00000029203	ENSMUSG00000029203.16	ENSMUST00000201266	ENSMUST00000201266.3	0	0
ENSMUSG00000029203	ENSMUSG00000029203.16	ENSMUST00000201292	ENSMUST00000201292.3	0	0
ENSMUSG00000029203	ENSMUSG00000029203.16	ENSMUST00000201984	ENSMUST00000201984.3	0	0
ENSMUSG00000029203	ENSMUSG00000029203.16	ENSMUST00000202679	ENSMUST00000202679.3	0	0
ENSMUSG00000029203	ENSMUSG00000029203.16	ENSMUST00000202082	ENSMUST00000202082.3	0	0
ENSMUSG00000029203	ENSMUSG00000029203.16	ENSMUST00000202601	ENSMUST00000202601.3	0	0
ENSMUSG00000029203	ENSMUSG00000029203.16	ENSMUST00000200946	ENSMUST00000200946.2	0	0
ENSMUSG00000029203	ENSMUSG00000029203.16	ENSMUST00000201383	ENSMUST00000201383.1	0	0
ENSMUSG00000029203	ENSMUSG00000029203.16	ENSMUST00000202721	ENSMUST00000202721.1	0	0
ENSMUSG00000029203	ENSMUSG00000029203.16	ENSMUST00000202572	ENSMUST00000202572.1	0	0
ENSMUSG00000109446	ENSMUSG00000109446.1	ENSMUST00000208955	ENSMUST00000208955.1		
ENSMUSG00000115016	ENSMUSG00000115016.1	ENSMUST00000228377	ENSMUST00000228377.1		
ENSMUSG00000115016	ENSMUSG00000115016.1	ENSMUST00000226639	ENSMUST00000226639.1		
ENSMUSG00000115016	ENSMUSG00000115016.1	ENSMUST00000227709	ENSMUST00000227709.1		
ENSMUSG00000115016	ENSMUSG00000115016.1	ENSMUST00000226966	ENSMUST00000226966.1		
ENSMUSG00000115016	ENSMUSG00000115016.1	ENSMUST00000227339	ENSMUST00000227339.1		
ENSMUSG00000115016	ENSMUSG00000115016.1	ENSMUST00000226524	ENSMUST00000226524.1		
ENSMUSG00000101205	ENSMUSG00000101205.1	ENSMUST00000188863	ENSMUST00000188863.1		
ENSMUSG00000084077	ENSMUSG00000084077.1	ENSMUST00000121172	ENSMUST00000121172.1		
ENSMUSG00000023104	ENSMUSG00000023104.9	ENSMUST00000202761	ENSMUST00000202761.3	0.0103	0.2654
ENSMUSG00000023104	ENSMUSG00000023104.9	ENSMUST00000023867	ENSMUST00000023867.7	0.0103	0.2654
ENSMUSG00000023104	ENSMUSG00000023104.9	ENSMUST00000201674	ENSMUST00000201674.1	0.0103	0.2654
ENSMUSG00000023104	ENSMUSG00000023104.9	ENSMUST00000201258	ENSMUST00000201258.3	0.0103	0.2654
ENSMUSG00000023104	ENSMUSG00000023104.9	ENSMUST00000200767	ENSMUST00000200767.1	0.0103	0.2654
ENSMUSG00000023104	ENSMUSG00000023104.9	ENSMUST00000201464	ENSMUST00000201464.1	0.0103	0.2654
ENSMUSG00000006529	ENSMUSG00000006529.16	ENSMUST00000006704	ENSMUST00000006704.16	0.0327	0.1692
ENSMUSG00000006529	ENSMUSG00000006529.16	ENSMUST00000163118	ENSMUST00000163118.1	0.0327	0.1692
ENSMUSG00000006529	ENSMUSG00000006529.16	ENSMUST00000227938	ENSMUST00000227938.1	0.0327	0.1692
ENSMUSG00000108424	ENSMUSG00000108424.1	ENSMUST00000206161	ENSMUST00000206161.1		
ENSMUSG00000070815	ENSMUSG00000070815.3	ENSMUST00000211249	ENSMUST00000211249.2	0.061	0.1419
ENSMUSG00000070815	ENSMUSG00000070815.3	ENSMUST00000227443	ENSMUST00000227443.1	0.061	0.1419
ENSMUSG00000070815	ENSMUSG00000070815.3	ENSMUST00000228800	ENSMUST00000228800.1	0.061	0.1419
ENSMUSG00000070815	ENSMUSG00000070815.3	ENSMUST00000094827	ENSMUST00000094827.1	0.061	0.1419
ENSMUSG00000083304	ENSMUSG00000083304.1	ENSMUST00000121741	ENSMUST00000121741.1		
ENSMUSG00000060441	ENSMUSG00000060441.15	ENSMUST00000098179	ENSMUST00000098179.8	0.1173	0.1937
ENSMUSG00000060441	ENSMUSG00000060441.15	ENSMUST00000051795	ENSMUST00000051795.9	0.1173	0.1937
ENSMUSG00000018442	ENSMUSG00000018442.13	ENSMUST00000108523	ENSMUST00000108523.9	0	0
ENSMUSG00000018442	ENSMUSG00000018442.13	ENSMUST00000143850	ENSMUST00000143850.7	0	0
ENSMUSG00000018442	ENSMUSG00000018442.13	ENSMUST00000171041	ENSMUST00000171041.7	0	0
ENSMUSG00000018442	ENSMUSG00000018442.13	ENSMUST00000018586	ENSMUST00000018586.5	0	0
ENSMUSG00000018442	ENSMUSG00000018442.13	ENSMUST00000140712	ENSMUST00000140712.1	0	0
ENSMUSG00000018442	ENSMUSG00000018442.13	ENSMUST00000132198	ENSMUST00000132198.7	0	0
ENSMUSG00000018442	ENSMUSG00000018442.13	ENSMUST00000131340	ENSMUST00000131340.1	0	0
ENSMUSG00000111073	ENSMUSG00000111073.1	ENSMUST00000217438	ENSMUST00000217438.1		
ENSMUSG00000082372	ENSMUSG00000082372.1	ENSMUST00000122221	ENSMUST00000122221.1		
ENSMUSG00000021712	ENSMUSG00000021712.15	ENSMUST00000022225	ENSMUST00000022225.11	0.0108	0.1817
ENSMUSG00000021712	ENSMUSG00000021712.15	ENSMUST00000069187	ENSMUST00000069187.11	0.0108	0.1817
